rating,review
3,"Was introduced to The Peach Cobbler Factory by my friend. As soon as she told me, I knew I had to try it. I placed my order online so that when I got there it would be ready. My friend warned me ahead of time that this isn't a place that you could order and eat there. I didn't realize that this was a facility that multiple businesses were in. It was different yet kind of cool. I'd def take the chance to try out some of the other businesses also. I ordered the strawberry and peach cobbler with ice cream. It wasn't too sweet which was perfect to me. I'm not a huge breading person, so it had more breading than I like however overall it was delicious. I've already mentioned it to my mom and sister and can't wait to try their banana pudding and cinnamon rolls."
2,"Sure, it tastes all right, but this place is nothing to get worked up over. Especially considering the price. After I went I wished I just picked up a pint of Ben and Jerry's instead (not custard, I know...) The menu might give you a seizure, too. Trust me I am an expert on frozen desserts."
4,"I wish I could eat here everyday,lol. Amazing menu and setup, this place is A+ Always take guests from out of town here for this amazing ice cream!"
2,Went here with a couple of friends for some early morning treats. Giving them three stars for their service as the bakery items were a little lackluster and just did not live up to the hype. Got an oatmeal cookie and it was just okay--nothing super special.
1,"Tried quite a few items on the menu and felt it was overhyped. We ordered milk cereal soft serve, crack soft serve, fruity milk soft serve, compost cookie, corn cookie, bday cake truffles, crack pie, cereal milk ice cream shake, and crack pie latte. The milk cereal soft serve is very bland; not a lot of flavor and the corn flakes that accompany it are way tooooo salty. If you want to try a better version, go to Afters. The milk cereal ice cream at Afters is far superior and the afterflakes are delicious, sweet and salty and perfectly complements the ice cream. The fruity soft serve and flakes were strange. The texture was similar to cool whip and again the flakes were salty. Both the latte and milkshake lacked flavor. The best things we tried were the crack pie and crack soft serve. Honestly couldn't bring ourselves to try the bday truffles after being disappointed with most of everything we ordered. Would not recommend going here."
0,Employee refused to give me water. Food is average for the high price point. The study environment is decent.
4,Sprinkles ! I sent my husband to get me a cupcake at terminal D. He said there was no Sprinkles music! Now he thinks I made the catchy jingle up (that I sing all the time) But I still love your cupcakes.
2,It's your average donut shop just w more fanfare than others. I didn't see the WOW factor honestly. I went there early morning so selection was good. I got 8 donuts for $22 felt like I overpaid for similar donuts I could of gotten at DD or other donuts shop. Won't be coming back.
3,"I honestly prefer old fashioned dive type donuts, don't get me wrong this place gets points for creativity but they need to add a little more sugar for the taste to be more on point in my opinion."
3,"Went on Saturday afternoon around 3PM in January, I had Baileys Crunch and Vietnamese Coffee in a cup. Baileys was super creamy and smooth...divine! The coffee had very nice unique coffee flavors but was a bit grainy or icy. My wife had Toasted Coconut and Double Chocolate, both excellent in flavor and texture. Prices were very reasonable. Sat outside in the patio next to the Windsor, very pleasant, mix of families and AZ hipsters, with kind of loud indie music. Wanted to try just the ice creams, but the cookies and other toppings looked enticing for next time!"
2,Cute little shop. I went in for the first time because I was nearby. Limited selection of treats. I got the chocolate peanut butter cake. It was just ok. Rich chocolate flavor and the pb comes through. Negative is that my slice was dry. It wasn't the most moist slice of cake for $7+. I'd rate the slice a 6/10. Not the worst slice but also not the best.
3,"I have been waiting to try this place since my last trip to Vegas. Line or no line I was committed to checking this off of my bucket list. Good thing too because the line was really long and I was in it for over 45 minutes. Fortunately, the hubby was willing to wait, and more fortunately, the line was organized. I just felt bad for the girl managing the line. Since it was separated into 3 sections, she had to keep running back and forth to keep the flow going, guide potential cutters to the back of the line (which was past the bathrooms), and hand out menus and samples. I would just suggest that they also block off the first part of the line leading directly into the bake shop so it is more obvious that people can't just walk in when it's extremely busy. A lot of people coming in from the front didn't even realize that the line was so long, so that caused a little friction between the staff and the customers who had been waiting so long. Anyway, down to the pastries... We ordered the mini cannolis, lobster tails, cupcakes, raspberry rugalach, and m&m cookie. The cheesecakes looked divine, but at $10 a piece I had no trouble passing them up and I think a lot of people felt the same way because they seemed to have an untouched, endless supply. I really wanted to get their 7-layer cookie because they looked so good on that one Cake Boss episode where they made a gigantor tray for a pregnant lady, but I didn't see any. The cannolis were delish. The lobster tails had a crispness unparalleled by any pastry I have ever had, but less cream would have made them perfect. The cupcakes were ok - not sure why they put a walnut on top of their red velvet cupcake (completely unnecessary, and dangerous for someone with a nut allergy who would typically consider this a safe bet). The frosting on their blue snowflake holiday cupcake was just too sweet - I would have liked a whipped cream based frosting. I can't personally speak to the raspberry rugalach because I wanted to save whatever available stomach room I had for the cannolis, but according to my husband, they were pretty good (that's a lot coming from him). The m&m cookie was waaaaaaaaay too sweet. I'd skip it entirely. Even if this is your go-to dessert. Skip it. And don't let your kids eat it. Even if they beg. Service was good - quick and competent. The cashier was really nice and very helpful when I asked for water and additional cream for the coffee we ordered. All in all, I was glad I finally got to try this place. A little overpriced, but that's Vegas for you. If you've been thinking about trying it, just do it. And be sure to order the cannolis!"
